field_1,Endhaltestelle,Langname,Xkoordinat,Ykoordinat,lon,lat,elevation
2446,SKOL02,Schnellerstr./Köllnische Str.,33465100,13900500,33465.1,13900.5,0
2447,FREY01,Freystadter Weg,35422100,13286000,35422.1,13286,0
2448,FREY02,Freystadter Weg,35415500,13301200,35415.5,13301.2,0
2449,HAWR02,Hasselwerderstr.,32387700,14151800,32387.7,14151.8,0
2450,BALA02,Bärenlauchstr.,34136300,13745800,34136.3,13745.8,0
2451,MGGW04,Müggelschlößchenweg,38471800,12741700,38471.8,12741.7,0
2452,MGGW05,Müggelschlößchenweg,38511300,12743800,38511.3,12743.8,0
2453,KRKB03,Krkhs. Köpenick/Besuchereingang,37824300,12711900,37824.3,12711.9,0
2454,SPW01,S Plänterwald,29760400,16959700,29760.4,16959.7,0
2455,SLPZ07B,Schloßplatz Köpenick,36568200,13007900,36568.2,13007.9,0
2456,MGGW01B,Müggelschlößchenweg,38554800,12748600,38554.8,12748.6,0
2457,ELTP01B,Elsenstr./S Treptower Park,28645000,18369500,28645,18369.5,0
2458,SSW01B,S Schöneweide,32185200,14304400,32185.2,14304.4,0
2459,SSW02B,S Schöneweide,32169900,14350200,32169.9,14350.2,0
2460,ELTP02B,Elsenstr./S Treptower Park,28658500,18457900,28658.5,18457.9,0
2461,UMM01B,U Märkisches Museum,25373400,20592300,25373.4,20592.3,0
2462,SLPZ03B,Schloßplatz Köpenick,36559100,13033600,36559.1,13033.6,0
2463,SPW01B,S Plänterwald,29760400,16959700,29760.4,16959.7,0
2464,BF L E,Betriebshof Lichtenberg Einsetzen,31640300,21394700,31640.3,21394.7,0
2465,BF KA E,S Köpenick Abstellfläche Einsetzen,36775300,14843300,36775.3,14843.3,0
2466,BF L A,Betriebshof Lichtenberg Aussetzen,31640300,21394700,31640.3,21394.7,0
2467,BF KA A,S Köpenick Abstellfläche,36775300,14843300,36775.3,14843.3,0
2468,CHJA01,Chemnitzer Str./Jägerstr.,36541500,17710600,36541.5,17710.6,0
2469,CHJA02,Chemnitzer Str./Jägerstr.,36508300,17621800,36508.3,17621.8,0
2470,LAJS01,Landjägerstr.,37166900,12947500,37166.9,12947.5,0
2471,SAHF01,S Adlershof/Franz-Ehrlich-Str.,34152800,11867700,34152.8,11867.7,0
2472,PLNZ01,Planitzstr.,37451900,20400400,37451.9,20400.4,0
2473,MYKH02,Myslowitzer Str./Klinikum,37696700,19944500,37696.7,19944.5,0
2474,ADOL01,Adolfstr.,37203700,19782500,37203.7,19782.5,0
2475,AKCH01,Alt-Kaulsdorf/Chemnitzer Str.,37008600,19707500,37008.6,19707.5,0
2476,ACHA01,Achardstr.,36862200,19241900,36862.2,19241.9,0
2477,WRNZ01,Wernitzer Str.,36736500,18830300,36736.5,18830.3,0
2478,GERD01,Gerdastr.,36678400,18546100,36678.4,18546.1,0
2479,HECH01,Heerstr./Chemnitzer Str.,36626500,18175800,36626.5,18175.8,0
2480,DHAL01,Deutschhofer Allee,36195500,16995900,36195.5,16995.9,0
2481,FEUE01,Feuersteiner Str.,36174300,16572099,36174.3,16572.099,0
2482,HODO01,Hoppendorfer Str.,36254300,16305400,36254.3,16305.4,0
2483,KLEI01,Kleinschewskystr.,36437600,15894400,36437.6,15894.4,0
2484,SKOE01,S Köpenick,36917900,14698200,36917.9,14698.2,0
2485,SLPZ02,Schloßplatz Köpenick,36580300,13006900,36580.3,13006.9,0
2486,AMBG01,Am Berg,37408300,13107700,37408.3,13107.7,0
2487,BASB04,Bahnhofstr./Seelenbinderstr.,36704900,14255200,36704.9,14255.2,0
2488,SKOE02,S Köpenick,36823600,14510200,36823.6,14510.2,0
2489,KLEI02,Kleinschewskystr.,36423000,15931800,36423,15931.8,0
2490,HODO02,Hoppendorfer Str.,36293300,16225900,36293.3,16225.9,0
2491,FEUE02,Feuersteiner Str.,36180500,16546700,36180.5,16546.7,0
2492,DHAL02,Deutschhofer Allee,36179600,16960000,36179.6,16960,0
2493,HECH02,Heerstr./Chemnitzer Str.,36626600,18156300,36626.6,18156.3,0
2494,GERD02,Gerdastr.,36675200,18506000,36675.2,18506,0
2495,WRNZ02,Wernitzer Str.,36728600,18789900,36728.6,18789.9,0
2496,ACHA02,Achardstr.,36851100,19191100,36851.1,19191.1,0
2497,AKCH02,Alt-Kaulsdorf/Chemnitzer Str.,36994600,19636400,36994.6,19636.4,0
2498,ADOL02,Adolfstr.,37248300,19770100,37248.3,19770.1,0
2499,MYKH03,Myslowitzer Str./Klinikum,37702500,19950200,37702.5,19950.2,0
2500,MHEI01,Mittelheide,37119000,15143700,37119,15143.7,0
2501,FILE01,Filehner Str.,36879900,15312600,36879.9,15312.6,0
2502,SEML01,Semliner Str.,36628300,15481100,36628.3,15481.1,0
2503,FILE02,Filehner Str.,36785700,15369400,36785.7,15369.4,0
2504,MHEI02,Mittelheide,37119500,15134600,37119.5,15134.6,0
2505,SEML02,Semliner Str.,36604500,15506600,36604.5,15506.6,0
2506,PLNZ02,Planitzstr.,37470600,20380600,37470.6,20380.6,0
2507,GUTE01,Gutenbergstr.,37227300,20909200,37227.3,20909.2,0
2508,SKD02,S Kaulsdorf,37546400,20632400,37546.4,20632.4,0
2509,SKD03,S Kaulsdorf,37552700,20636000,37552.7,20636,0
2510,HDGS02,Hellersdorfer Str./Gülzower Str.,37458600,21110400,37458.6,21110.4,0
2511,SKD04,S Kaulsdorf,37546800,20583900,37546.8,20583.9,0
2512,ERPE01,Alte Erpe,36790600,13923100,36790.6,13923.1,0
2513,ERPE02,Alte Erpe,36762200,13935000,36762.2,13935,0
2514,SAH12,S Adlershof,34228000,11998100,34228,11998.1,0
2515,BVPK01,Bellevuepark,37200800,13832800,37200.8,13832.8,0
2516,FRKW01,Friedrichshagener Str./Kabelwerk,37548600,13791500,37548.6,13791.5,0
2517,AMBG02,Am Berg,37423600,13118500,37423.6,13118.5,0
2518,FRKW02,Friedrichshagener Str./Kabelwerk,37527300,13795200,37527.3,13795.2,0
2519,BVPK02,Bellevuepark,37211500,13836000,37211.5,13836,0
2520,SSF02,S Spindlersfeld,35777000,13170500,35777,13170.5,0
2521,KLLN01,Köllnischer Platz,36110900,13059200,36110.9,13059.2,0
2522,MHWE05,Müggelhm. Str./Wendenschloßstr.,37031500,12861100,37031.5,12861.1,0
2523,SLPZ03,Schloßplatz Köpenick,36559100,13033600,36559.1,13033.6,0
2524,KLLN02,Köllnischer Platz,36120300,13075200,36120.3,13075.2,0
2525,NEWG01,Neuer Weg,37805400,13774600,37805.4,13774.6,0
2526,SABK02,Salvador-Allende-Brücke,37835500,13474000,37835.5,13474,0
2527,SSF03,S Spindlersfeld,35799600,13185400,35799.6,13185.4,0
2528,SAH01N,S Adlershof,34230900,11994300,34230.9,11994.3,0
2529,ASEG03,Anna-Seghers-Str.,34430600,12119300,34430.6,12119.3,0
2530,OTTG01N,Ottomar-Geschke-Str.,35525900,12757000,35525.9,12757,0
2531,WSSM01N,Wassermannstr.,35046800,12486700,35046.8,12486.7,0
2532,MAAD01N,Marktplatz Adlershof,34802100,12340300,34802.1,12340.3,0
2533,MAAD02N,Marktplatz Adlershof,34646100,12242100,34646.1,12242.1,0
2534,OTTG02N,Ottomar-Geschke-Str.,35511400,12747300,35511.4,12747.3,0
2535,WSSM02N,Wassermannstr.,34977600,12439600,34977.6,12439.6,0
2536,BASB11,Bahnhofstr./Seelenbinderstr.,36690400,14235900,36690.4,14235.9,0
2537,ASEG04,Anna-Seghers-Str.,34351600,12067200,34351.6,12067.2,0
2538,SUWT03,S+U Wuhletal,36606600,20644000,36606.6,20644,0
2539,SUWT04N,S+U Wuhletal,36622100,20680700,36622.1,20680.7,0
2540,GUTE03,Gutenbergstr.,37126900,20855300,37126.9,20855.3,0
2541,SUWT05,S+U Wuhletal,36588600,20644900,36588.6,20644.9,0
2542,SUWT02N,S+U Wuhletal,36624600,20643000,36624.6,20643,0
2543,UEWP07B,U Elsterwerdaer Platz,35636900,19890200,35636.9,19890.2,0
2544,SAHF01B,S Adlershof/Franz-Ehrlich-Str.,34152800,11867700,34152.8,11867.7,0
2545,SLPZ02BN,Schloßplatz Köpenick,36580300,13006900,36580.3,13006.9,0
2546,SKOE02B,S Köpenick,36823600,14510200,36823.6,14510.2,0
2547,SKD05B,S Kaulsdorf,37567100,20589300,37567.1,20589.3,0
2548,SAH12B,S Adlershof,34228000,11998100,34228,11998.1,0
2549,SLPZ03B,Schloßplatz Köpenick,36559100,13033600,36559.1,13033.6,0
2550,SUMM01B,Summter Str.,39350100,16865200,39350.1,16865.2,0
2551,SSF03B,S Spindlersfeld,35799600,13185400,35799.6,13185.4,0
2552,SUWT03B,S+U Wuhletal,36606600,20644000,36606.6,20644,0
2553,BER505B,Flughafen BER - Terminal 5,32552900,6955900,32552.9,6955.9,0
2554,BF L E,Betriebshof Lichtenberg Einsetzen,31640300,21394700,31640.3,21394.7,0
2555,BF L A,Betriebshof Lichtenberg Aussetzen,31640300,21394700,31640.3,21394.7,0
2556,UFBP01,U Fehrbelliner Platz,18818500,18214700,18818.5,18214.7,0
2557,UFBP02,U Fehrbelliner Platz,18893200,18164700,18893.2,18164.7,0
2558,UBLI05,U Blissestr.,19257500,17787900,19257.5,17787.9,0
2559,URNK02N,U Rathaus Neukölln,27018000,17159000,27018,17159,0
2560,ALSP01,Alfred-Scholz-Platz,27139000,17019900,27139,17019.9,0
2561,GALS02,Galenstr.,10765400,23263000,10765.4,23263,0
2562,QUWG01,Quellweg,15753600,23336300,15753.6,23336.3,0
2563,URDM01,U Rohrdamm,15286600,23406000,15286.6,23406,0
2564,KBYO01,Katzbachstr.,23176000,18312800,23176,18312.8,0
2565,UASP01,U Altstadt Spandau,11609800,23621300,11609.8,23621.3,0
2566,UASP02,U Altstadt Spandau,11556400,23678700,11556.4,23678.7,0
2567,SUJH03,S+U Jungfernheide,17993800,22719700,17993.8,22719.7,0
2568,UADP01,U Adenauerplatz,18317900,19247500,18317.9,19247.5,0
2569,UKN02,U Konstanzer Str.,18608800,18514700,18608.8,18514.7,0
2570,MABA02,Mansfelder Str./Barstr.,18846900,18003900,18846.9,18003.9,0
2571,UBLU03,U Blissestr./Uhlandstr.,19384800,17736300,19384.8,17736.3,0
2572,SUYO01,S+U Yorckstr.,22761200,18410600,22761.2,18410.6,0
2573,SUYO02,S+U Yorckstr.,22782800,18393800,22782.8,18393.8,0
2574,UBER09,U Berliner Str.,19957200,17817200,19957.2,17817.2,0
2575,KBYO02,Katzbachstr.,23174000,18347500,23174,18347.5,0
2576,MABA01,Mansfelder Str./Barstr.,18869300,17959900,18869.3,17959.9,0
2577,KFKA04,Kaiser-Friedrich-Str./Kantstr.,18094500,19923700,18094.5,19923.7,0
2578,URWP04N,U Richard-Wagner-Platz,18346500,21152200,18346.5,21152.2,0
2579,URWP05N,U Richard-Wagner-Platz,18365700,21155200,18365.7,21155.2,0
2580,WLTB02,Weltlingerbrücke,17547700,23601300,17547.7,23601.3,0
2581,BIKF02,Bismarckstr/Kaiser-Friedrich-Str,18006900,20467800,18006.9,20467.8,0
2582,KFKA05,Kaiser-Friedrich-Str./Kantstr.,18072100,19933800,18072.1,19933.8,0
2583,UBMS03N,U Bismarckstr.,18344100,20531000,18344.1,20531,0
2584,UBMS04N,U Bismarckstr.,18287600,20553700,18287.6,20553.7,0
2585,HORN02,Hornstr.,23666500,18487000,23666.5,18487,0
2586,SUYG02,S+U Yorckstr. (Großgörschenstr.),22475100,18508800,22475.1,18508.8,0
2587,UGS03,U Gneisenaustr.,24339500,18265800,24339.5,18265.8,0
2588,GNBW01N,Gneisenaustr./Baerwaldstr.,24742900,18169500,24742.9,18169.5,0
2589,UGS04,U Gneisenaustr.,24332900,18306900,24332.9,18306.9,0
2590,HORN04,Hornstr.,23604400,18541100,23604.4,18541.1,0
2591,GNBW02,Gneisenaustr./Baerwaldstr.,24569400,18188800,24569.4,18188.8,0
2592,NEZD02,Neuköllner Str./Zwickauer Damm,30496100,10741100,30496.1,10741.1,0
2593,BHWG02,Bildhauerweg,30819200,10262000,30819.2,10262,0
2594,UKT01,U Kleistpark,22023900,18234300,22023.9,18234.3,0
2595,GOEB01,Goebenstr.,22050300,18572000,22050.3,18572,0
2596,UKT02,U Kleistpark,21997600,18211900,21997.6,18211.9,0
2597,BHWG01,Bildhauerweg,30761800,10362200,30761.8,10362.2,0
2598,QUWG02,Quellweg,15725700,23362500,15725.7,23362.5,0
2599,NEZD03,Neuköllner Str./Zwickauer Damm,30454000,10821300,30454,10821.3,0
2600,UBP01N,U Bayerischer Platz,20702200,17977800,20702.2,17977.8,0
2601,GRWD01N,Grunewaldstr.,20914400,18012800,20914.4,18012.8,0
2602,UEI01N,U Eisenacher Str.,21453900,18095700,21453.9,18095.7,0
2603,RUGR02,Rudower Str./Grüner Weg,28483700,12855900,28483.7,12855.9,0
2604,UEI02N,U Eisenacher Str.,21392900,18102000,21392.9,18102,0
2605,GRWD02N,Grunewaldstr.,20911400,18032400,20911.4,18032.4,0
2606,MRTZ01,Moritzstr.,11190000,23630100,11190,23630.1,0
2607,MRTZ02,Moritzstr.,11186900,23561800,11186.9,23561.8,0
2608,UBP02N,U Bayerischer Platz,20674500,17989500,20674.5,17989.5,0
2609,GALS04,Galenstr.,10754400,23234800,10754.4,23234.8,0
2610,PPZW01,Popitzweg,16485200,23369300,16485.2,23369.3,0
2611,SUSP05,S+U Rathaus Spandau,11105500,23212000,11105.5,23212,0
2612,SUJH04,S+U Jungfernheide,17957600,22532300,17957.6,22532.3,0
2613,SUSP07,S+U Rathaus Spandau,11137700,23217600,11137.7,23217.6,0
2614,ROTK01,Rotkehlchenweg,28300200,12537900,28300.2,12537.9,0
2615,GRGU01,Grüner Weg/Gutschmidtstr.,28153600,12218900,28153.6,12218.9,0
2616,GRGU02,Grüner Weg/Gutschmidtstr.,28168300,12210900,28168.3,12210.9,0
2617,ROTK02,Rotkehlchenweg,28287100,12508300,28287.1,12508.3,0
2618,UMDP01,U Mierendorffplatz,18318100,22155000,18318.1,22155,0
2619,UMDP02N,U Mierendorffplatz,18182100,22140900,18182.1,22140.9,0
2620,RUGR03,Rudower Str./Grüner Weg,28488000,12799800,28488,12799.8,0
2621,HBMZ01N,Habermannzeile,17341600,23685100,17341.6,23685.1,0
2622,TOHA01N,Toeplerstr./Halemweg,17015700,23535300,17015.7,23535.3,0
2623,SWGG01,Schweiggerweg,16718099,23507000,16718.099,23507,0
2624,TOHA02,Toeplerstr./Halemweg,16990000,23511500,16990,23511.5,0
2625,WLTB03,Weltlingerbrücke,17509900,23678800,17509.9,23678.8,0
2626,SWGG02,Schweiggerweg,16757599,23512800,16757.599,23512.8,0
2627,HBMZ03N,Habermannzeile,17347000,23680100,17347,23680.1,0
2628,LIFE01,Lipschitzallee/Fritz-Erler-Allee,29331000,11135100,29331,11135.1,0
2629,PPZW02,Popitzweg,16513099,23363700,16513.099,23363.7,0
2630,UHP01N,U Hermannplatz,26351600,17787100,26351.6,17787.1,0
2631,UADP03,U Adenauerplatz,18371900,19328200,18371.9,19328.2,0
2632,UZIT01,U Zitadelle,12385800,23427600,12385.8,23427.6,0
2633,MWRK01,Motorradwerk,12683800,23405500,12683.8,23405.5,0
2634,UHP02,U Hermannplatz,26339700,17764100,26339.7,17764.1,0
2635,STRU01,Stadtgrenze Rudow,32394400,8236200,32394.4,8236.2,0
2636,UJK02,U Jakob-Kaiser-Platz,17467200,23384000,17467.2,23384,0
2637,UJK03,U Jakob-Kaiser-Platz,17515500,23365900,17515.5,23365.9,0
2638,SUNK01,S+U Neukölln,27507200,15811000,27507.2,15811,0
2639,SUNK02,S+U Neukölln,27523200,15808700,27523.2,15808.7,0
2640,GALS01,Galenstr.,10713400,23246300,10713.4,23246.3,0
2641,UHP03,U Hermannplatz,26396600,17801900,26396.6,17801.9,0
2642,URDM02,U Rohrdamm,15278500,23380900,15278.5,23380.9,0
2643,URUD09,U Rudow,31192200,9850500,31192.2,9850.5,0
2644,URUD06,U Rudow,31172200,9884700,31172.2,9884.7,0
2645,AHGR01,Am Hanffgraben,30962000,10108400,30962,10108.4,0
2646,UHAS04N,U Haselhorst,13318700,23546300,13318.7,23546.3,0
2647,OTWE01,Otto-Wels-Ring,28267500,12025100,28267.5,12025.1,0
2648,AHGR04,Am Hanffgraben,31012000,10020100,31012,10020.1,0
2649,UPSS03,U Paulsternstr.,14422300,23498800,14422.3,23498.8,0
2650,SUSP10,S+U Rathaus Spandau,11025600,23178800,11025.6,23178.8,0
2651,SWRK01,Schaltwerk,14717900,23457000,14717.9,23457,0
2652,UGZA02,U Grenzallee,27655000,15215200,27655,15215.2,0
2653,UGZJ02,U Grenzallee/Jahnstr.,27779200,14938500,27779.2,14938.5,0
2654,FRKO01,Franz-Körner-Str.,28026600,14390300,28026.6,14390.3,0
2655,BUKR04,Buschkrug,28223700,13893700,28223.7,13893.7,0
2656,OHER02,Onkel-Herse-Str.,28326000,13475300,28326,13475.3,0
2657,BUPA02,Buschkrugallee/Parchimer Allee,28423200,13078000,28423.2,13078,0
2658,OHER01,Onkel-Herse-Str.,28352300,13450600,28352.3,13450.6,0
2659,BUKR05N,Buschkrug,28217100,13977700,28217.1,13977.7,0
2660,FRKO02,Franz-Körner-Str.,27966500,14553200,27966.5,14553.2,0
2661,UGZJ03,U Grenzallee/Jahnstr.,27785000,14954700,27785,14954.7,0
2662,UGZA04,U Grenzallee,27650900,15241700,27650.9,15241.7,0
2663,WEIC01N,Weichselstr.,26763600,17380400,26763.6,17380.4,0
2664,LUNK03,Lahnstr./U Neukölln,27536800,15573100,27536.8,15573.1,0
2665,LUNK04,Lahnstr./U Neukölln,27545900,15568500,27545.9,15568.5,0
2666,URNK04,U Rathaus Neukölln,27102800,17079500,27102.8,17079.5,0
2667,WEIC02N,Weichselstr.,26844800,17339600,26844.8,17339.6,0
2668,GOMS01,Mansteinstr.,22390800,18506300,22390.8,18506.3,0
2669,HIDU01,Hiltrud-Dudek-Weg,32311500,8391300,32311.5,8391.3,0
2670,LBGS01,Lieselotte-Berger-Str.,32200500,8569800,32200.5,8569.8,0
2671,NKWG01,Narkauer Weg,32051900,8815500,32051.9,8815.5,0
2672,WAOS01,Waltersdorfer Ch./Ostburger Weg,31816100,9211700,31816.1,9211.7,0
2673,EIWG01,Eichenauer Weg,31570600,9587000,31570.6,9587,0
2674,WAOS02,Waltersdorfer Ch./Ostburger Weg,31846900,9140600,31846.9,9140.6,0
2675,NKWG02,Narkauer Weg,32026300,8836700,32026.3,8836.7,0
2676,LBGS02,Lieselotte-Berger-Str.,32162600,8608800,32162.6,8608.8,0
2677,KEPL01,Keplerstr.,18251700,22404300,18251.7,22404.3,0
2678,NEUH01,Neuhofer Str.,31719400,9366800,31719.4,9366.8,0
2679,WUFE01,Wutzkyallee/Fritz-Erler-Allee,29677600,10951900,29677.6,10951.9,0
2680,FICH01N,Fichtestr.,25564700,17941500,25564.7,17941.5,0
2681,USUE01N,U Südstern,25255400,18008300,25255.4,18008.3,0
2682,USUE02N,U Südstern,25246100,17991000,25246.1,17991,0
2683,FICH02N,Fichtestr.,25598300,17915800,25598.3,17915.8,0
2684,BUPA03,Buschkrugallee/Parchimer Allee,28433900,13115400,28433.9,13115.4,0
2685,EIWG02,Eichenauer Weg,31533500,9611900,31533.5,9611.9,0
2686,LWSR01,Löwensteinring,29079800,11384000,29079.8,11384,0
2687,LWSR02,Löwensteinring,29115900,11372300,29115.9,11372.3,0
2688,UHP05N,U Hermannplatz,26333800,17752500,26333.8,17752.5,0
2689,SCHG01,S Charlottenburg/Gervinusstr.,18173000,19692200,18173,19692.2,0
2690,SCHG02,S Charlottenburg/Gervinusstr.,18190200,19694100,18190.2,19694.1,0
2691,TWSJ01,Tegeler Weg/S Jungfernheide,17651000,22618700,17651,22618.7,0
2692,SWRK02,Schaltwerk,14712000,23489200,14712,23489.2,0
2693,UPSS02,U Paulsternstr.,14433600,23528800,14433.6,23528.8,0
2694,UHAS06,U Haselhorst,13263200,23616900,13263.2,23616.9,0
2695,MWRK02,Motorradwerk,12664300,23422600,12664.3,23422.6,0
2696,UZIT02,U Zitadelle,12345500,23474600,12345.5,23474.6,0
2697,USI01,U Siemensdamm,16104800,23373200,16104.8,23373.2,0
2698,GBLP02,Goebelplatz,16557099,23503600,16557.099,23503.6,0
2699,GOEB03,Goebenstr.,22034200,18569100,22034.2,18569.1,0
2700,HOPF01,Hopfenweg,30064700,10947300,30064.7,10947.3,0
2701,WUFE02,Wutzkyallee/Fritz-Erler-Allee,29715300,10962400,29715.3,10962.4,0
2702,HOPF02,Hopfenweg,30072800,10934200,30072.8,10934.2,0
2703,NEUH02,Neuhofer Str.,31717300,9349300,31717.3,9349.3,0
2704,UKMS01N,U Karl-Marx-Str.,27352800,16573000,27352.8,16573,0
2705,KMPL01N,Karl-Marx-Platz,27424900,16332600,27424.9,16332.6,0
2706,UKMS02N,U Karl-Marx-Str.,27363800,16579300,27363.8,16579.3,0
2707,SUYG01,S+U Yorckstr. (Großgörschenstr.),22590500,18458400,22590.5,18458.4,0
2708,KMPL02N,Karl-Marx-Platz,27432200,16338500,27432.2,16338.5,0
2709,UMED04N,U Mehringdamm,23926200,18402200,23926.2,18402.2,0
2710,GBLP03,Goebelplatz,16576200,23507500,16576.2,23507.5,0
2711,USI02,U Siemensdamm,16051400,23378100,16051.4,23378.1,0
2712,OTWE02,Otto-Wels-Ring,28253300,12058500,28253.3,12058.5,0
2713,HSHD01N,Hasenheide,26002800,17827900,26002.8,17827.9,0
2714,HSHD02N,Hasenheide,25910600,17866400,25910.6,17866.4,0
2715,UADP04,U Adenauerplatz,18373300,19212800,18373.3,19212.8,0
2716,UKN01,U Konstanzer Str.,18630100,18454200,18630.1,18454.2,0
2717,JOFE03N,Johannisthaler Ch./Fritz-Erler-A,28733800,11688500,28733.8,11688.5,0
2718,LIFE02,Lipschitzallee/Fritz-Erler-Allee,29267800,11222700,29267.8,11222.7,0
2719,JOFE04N,Johannisthaler Ch./Fritz-Erler-A,28775100,11601100,28775.1,11601.1,0
2720,UMED06,U Mehringdamm,23805000,18477800,23805,18477.8,0
2721,UBLU04,U Blissestr./Uhlandstr.,19498100,17754500,19498.1,17754.5,0
2722,LAHA01,Landhausstr.,19802600,17766500,19802.6,17766.5,0
2723,UBER06N,U Berliner Str.,20049100,17860500,20049.1,17860.5,0
2724,LAHA02,Landhausstr.,19819000,17789900,19819,17789.9,0
2725,UHP06,U Hermannplatz,26385900,17780800,26385.9,17780.8,0
2726,BER105,Flughafen BER - Terminal 1-2,32162200,4120000,32162.2,4120,0
2727,SCWA03,"Schönefeld, Waltersdorfer Ch.",32669300,7792500,32669.3,7792.5,0
2728,SCWA04,"Schönefeld, Waltersdorfer Ch.",32695000,7694600,32695,7694.6,0
2729,BER503,Flughafen BER - Terminal 5,32538200,6951600,32538.2,6951.6,0
2730,BER501,Flughafen BER - Terminal 5,32525000,6947100,32525,6947.1,0
2731,UFBP01B,U Fehrbelliner Platz,18818500,18214700,18818.5,18214.7,0
2732,UADP01B,U Adenauerplatz,18317900,19247500,18317.9,19247.5,0
2733,MABA02B,Mansfelder Str./Barstr.,18846900,18003900,18846.9,18003.9,0
2734,URWP04BN,U Richard-Wagner-Platz,18346500,21152200,18346.5,21152.2,0
2735,SUSP05B,S+U Rathaus Spandau,11105500,23212000,11105.5,23212,0
2736,UHP01B,U Hermannplatz,26351600,17787100,26351.6,17787.1,0
2737,UHP02B,U Hermannplatz,26339700,17764100,26339.7,17764.1,0
2738,SUNK02B,S+U Neukölln,27523200,15808700,27523.2,15808.7,0
2739,GALS01B,Galenstr.,10713400,23246300,10713.4,23246.3,0
2740,UHP03B,U Hermannplatz,26396600,17801900,26396.6,17801.9,0
2741,URUD09B,U Rudow,31192200,9850500,31192.2,9850.5,0
2742,URUD06B,U Rudow,31172200,9884700,31172.2,9884.7,0
2743,AHGR01B,Am Hanffgraben,30962000,10108400,30962,10108.4,0
2744,AHGR04B,Am Hanffgraben,31012000,10020100,31012,10020.1,0
2745,UHP05BN,U Hermannplatz,26333800,17752500,26333.8,17752.5,0
2746,BER105B,Flughafen - BER Terminal 1-2,32162200,4120000,32162.2,4120,0
2747,BER508B,Flughafen BER - Terminal 5,32525100,7024900,32525.1,7024.9,0
2748,BF C E,Betriebshof Cicerostr. Einsetzen,18093600,18420100,18093.6,18420.1,0
2749,BF B E,Betriebshof Britz Einsetzen,27061100,14134900,27061.1,14134.9,0
2750,BF S E,Betriebshof Spandau Einsetzen,9961300,21181900,9961.3,21181.9,0
2751,BF C A,Betriebshof Cicerostr. Aussetzen,18093600,18420100,18093.6,18420.1,0
2752,BF B A,Betriebshof Britz Aussetzen,27061100,14134900,27061.1,14134.9,0
2753,BF S A,Betriebshof Spandau Aussetzen,9961300,21181900,9961.3,21181.9,0
2754,BF GRA A,Abstellfläche Grenzallee,28727200,15540700,28727.2,15540.7,0
2755,BTRB01,Betriebshof Britz,27119800,13939900,27119.8,13939.9,0
2756,BTRB02,Betriebshof Britz,27084300,13937900,27084.3,13937.9,0
2757,UULO01,U Ullsteinstr./Ordensmeisterstr.,23629100,14317100,23629.1,14317.1,0
2758,ROAR01,Röblingstr./Arnulfstr.,21960300,14386700,21960.3,14386.7,0
2759,ALAR01,Alboinstr./Arnulfstr.,22593600,14309000,22593.6,14309,0
2760,ATTI01,Attilaplatz,23122100,14349600,23122.1,14349.6,0
2761,WCKB01,Wenckebachstr.,23846300,14404400,23846.3,14404.4,0
2762,COLD01,Colditzstr.,24183100,14536200,24183.1,14536.2,0
2763,ATTI02,Attilaplatz,23075400,14337900,23075.4,14337.9,0
2764,ALAR02,Alboinstr./Arnulfstr.,22677100,14311000,22677.1,14311,0
2765,ROAR02,Röblingstr./Arnulfstr.,21939700,14415000,21939.7,14415,0
2766,BTRB03,Betriebshof Britz,27079200,13955600,27079.2,13955.6,0
2767,SPRI02,S Priesterweg,21615500,14592600,21615.5,14592.6,0
2768,SPRI03,S Priesterweg,21616200,14645000,21616.2,14645,0
2769,UULO02,U Ullsteinstr./Ordensmeisterstr.,23615000,14330100,23615,14330.1,0
2770,WCKB02,Wenckebachstr.,23860800,14415500,23860.8,14415.5,0
2771,WTTK01,Wittekindstr.,22893200,14283400,22893.2,14283.4,0
2772,RBLC01,Robert-Lück-Str.,19693700,14570500,19693.7,14570.5,0
2773,FLND01,Filandastr.,20043700,14598100,20043.7,14598.1,0
2774,BIBE03,Bismarckstr./Bergstr.,20523200,14638400,20523.2,14638.4,0
2775,ALTM01,Altmarkstr.,20739300,14656500,20739.3,14656.5,0
2776,INSU04,Insulaner,21040900,14680700,21040.9,14680.7,0
2777,INSU05,Insulaner,21064100,14689300,21064.1,14689.3,0
2778,ALTM02,Altmarkstr.,20738000,14662500,20738,14662.5,0
2779,BIBE04,Bismarckstr./Bergstr.,20499700,14643100,20499.7,14643.1,0
